timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z,label
1499406,-1.62,-3.87,8.64,-0.12,0.16,0.03,18.12,4.81,-26.12,0.15,0.12,0.16,-1.55,-3.88,8.76,0.48,-0.17,-0.14,0.85,12
1499445,-1.66,-3.87,8.71,-0.06,0.05,0.0,18.0,4.56,-26.81,-0.07,0.01,-0.12,-1.58,-3.9,8.75,0.48,-0.17,-0.14,0.85,12
1499485,-1.59,-3.91,8.75,-0.04,0.03,0.01,19.19,4.0,-24.88,-0.08,0.03,-0.04,-1.58,-3.91,8.73,0.48,-0.17,-0.14,0.85,12
1499525,-1.62,-3.95,8.71,-0.03,0.02,0.0,18.88,4.06,-26.69,-0.01,0.0,0.02,-1.59,-3.93,8.73,0.48,-0.17,-0.14,0.85,12
1499566,-1.51,-3.91,8.79,-0.01,-0.02,-0.01,19.44,4.06,-25.94,-0.04,-0.02,-0.02,-1.58,-3.93,8.73,0.48,-0.17,-0.14,0.85,12
1499605,-1.55,-3.91,8.79,-0.01,0.01,0.01,16.75,4.12,-26.31,0.07,0.02,0.05,-1.59,-3.94,8.73,0.48,-0.17,-0.14,0.85,12
1499645,-1.59,-3.91,8.71,-0.01,-0.01,0.0,17.31,4.12,-25.81,0.04,0.03,0.06,-1.59,-3.94,8.73,0.48,-0.18,-0.14,0.85,12
1499685,-1.59,-3.95,8.68,-0.01,0.01,0.0,19.25,3.81,-27.06,0.0,0.03,-0.02,-1.59,-3.94,8.73,0.48,-0.18,-0.14,0.85,12
1499727,-1.59,-3.91,8.75,-0.01,-0.01,-0.01,18.06,4.25,-26.12,0.0,-0.01,-0.05,-1.59,-3.95,8.73,0.48,-0.18,-0.14,0.85,12
1499766,-1.51,-3.95,8.71,-0.0,-0.0,-0.0,20.0,5.62,-26.62,0.0,0.04,0.02,-1.58,-3.95,8.73,0.48,-0.18,-0.14,0.85,12
1499806,-1.59,-3.91,8.75,0.0,0.0,0.0,17.62,3.0,-25.75,0.07,-0.0,-0.02,-1.6,-3.92,8.72,0.48,-0.18,-0.14,0.85,12
1499846,-1.59,-3.91,8.79,-0.01,-0.01,-0.0,18.56,5.19,-26.81,0.02,0.01,0.03,-1.6,-3.92,8.72,0.48,-0.18,-0.14,0.85,12
1499887,-1.51,-3.95,8.71,0.0,0.0,0.01,19.38,4.69,-27.06,0.02,0.01,0.07,-1.59,-3.91,8.73,0.48,-0.18,-0.14,0.85,12
1499926,-1.59,-3.95,8.75,0.0,0.03,0.01,17.94,4.75,-25.06,0.09,-0.04,-0.02,-1.59,-3.92,8.73,0.48,-0.18,-0.14,0.85,12
1499966,-1.62,-3.95,8.75,0.0,0.0,0.0,19.06,4.06,-25.56,0.01,-0.03,0.02,-1.59,-3.92,8.73,0.48,-0.18,-0.14,0.85,12
1500006,-1.55,-3.95,8.71,0.0,0.0,0.01,18.56,4.88,-26.44,-0.03,-0.03,0.02,-1.59,-3.92,8.73,0.48,-0.18,-0.14,0.85,12
1500048,-1.62,-3.91,8.75,0.0,0.02,0.01,18.12,5.12,-26.5,0.05,-0.03,-0.02,-1.59,-3.93,8.73,0.48,-0.18,-0.14,0.85,12
1500086,-1.66,-3.91,8.67,-0.0,-0.01,-0.01,17.94,4.56,-27.19,-0.03,0.02,0.02,-1.59,-3.93,8.73,0.48,-0.18,-0.14,0.85,12
1500126,-1.47,-3.99,8.79,-0.04,-0.14,-0.03,18.88,5.75,-25.38,-0.07,0.02,-0.06,-1.55,-3.94,8.73,0.48,-0.17,-0.14,0.85,12
1500166,-1.55,-3.99,8.75,-0.03,-0.02,0.01,16.94,6.19,-26.69,0.08,-0.05,0.05,-1.55,-3.95,8.73,0.48,-0.17,-0.14,0.85,12
1500208,-1.51,-3.95,8.71,-0.02,-0.07,-0.02,17.88,4.5,-25.44,0.0,-0.04,0.02,-1.53,-3.95,8.73,0.48,-0.17,-0.14,0.85,12
1500247,-1.39,-4.02,8.75,0.0,-0.02,0.01,17.56,5.44,-27.69,0.02,-0.0,-0.02,-1.53,-3.95,8.74,0.48,-0.17,-0.14,0.85,12
1500287,-1.59,-3.99,8.71,-0.0,0.04,0.02,16.88,5.06,-26.31,0.14,-0.08,0.01,-1.53,-3.95,8.73,0.48,-0.17,-0.14,0.85,12
1500327,-1.62,-3.91,8.71,-0.01,-0.03,-0.01,18.62,5.5,-26.44,-0.05,-0.04,-0.02,-1.52,-3.96,8.73,0.48,-0.17,-0.14,0.85,12
1500367,-1.43,-3.91,8.79,-0.02,0.0,0.01,17.0,5.31,-25.56,-0.1,0.05,-0.02,-1.52,-3.96,8.73,0.48,-0.17,-0.14,0.85,12
1500407,-1.55,-4.02,8.71,-0.02,-0.01,0.01,18.12,4.81,-26.12,0.09,0.05,0.05,-1.52,-3.96,8.73,0.48,-0.17,-0.14,0.85,12
