timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z,label
726696,-2.54,1.66,9.34,-0.03,-0.05,-0.03,30.94,-0.06,-18.12,0.16,-0.02,0.06,-2.70,1.67,9.28,0.97,0.11,0.12,-0.20,12
726736,-2.69,1.62,9.31,-0.01,0.02,0.00,31.75,0.56,-16.19,0.00,-0.05,0.02,-2.70,1.66,9.28,0.97,0.11,0.12,-0.20,12
726776,-2.80,1.66,9.23,0.02,0.01,0.06,31.44,-0.56,-17.31,-0.10,-0.01,-0.05,-2.70,1.66,9.28,0.97,0.11,0.12,-0.20,12
726819,-2.65,1.77,9.11,-0.10,-0.02,0.04,31.94,0.62,-17.69,0.04,0.11,-0.17,-2.70,1.66,9.28,0.97,0.11,0.12,-0.19,12
726856,-2.54,1.73,9.23,-0.13,0.14,-0.05,31.38,-0.88,-17.69,0.16,0.11,-0.06,-2.70,1.62,9.29,0.97,0.11,0.12,-0.19,12
726896,-2.46,1.69,9.31,-0.12,0.27,-0.15,32.06,0.00,-16.12,0.34,0.14,0.03,-2.80,1.55,9.27,0.97,0.11,0.12,-0.20,12
726936,-2.73,1.50,9.42,0.04,0.16,-0.10,32.12,-0.25,-18.38,0.15,-0.02,0.17,-2.88,1.52,9.25,0.97,0.11,0.13,-0.20,12
726980,-2.92,1.58,9.07,-0.06,0.12,-0.09,33.25,-0.44,-17.06,0.02,0.07,-0.16,-2.94,1.51,9.23,0.97,0.11,0.13,-0.20,12
727016,-3.04,1.58,8.95,-0.13,0.11,-0.10,32.12,1.44,-16.94,-0.04,0.11,-0.27,-2.99,1.47,9.23,0.96,0.11,0.14,-0.20,12
727057,-3.15,1.54,8.95,-0.17,0.06,-0.03,33.81,0.62,-14.50,-0.12,0.15,-0.26,-3.03,1.39,9.22,0.96,0.10,0.14,-0.20,12
727097,-3.46,1.35,9.42,-0.16,-0.05,0.07,33.31,1.38,-17.88,-0.43,0.00,0.19,-3.03,1.34,9.23,0.96,0.10,0.14,-0.20,12
727140,-2.92,1.31,9.19,-0.23,-0.13,0.04,31.12,0.88,-17.44,0.07,0.04,-0.06,-2.99,1.27,9.25,0.97,0.10,0.14,-0.20,12
727177,-2.84,1.27,9.38,-0.14,-0.07,0.01,32.44,1.81,-18.00,0.10,0.07,0.11,-2.95,1.20,9.27,0.97,0.09,0.14,-0.20,12
727217,-2.88,1.16,9.45,-0.11,-0.02,0.01,33.12,0.94,-16.06,0.05,-0.01,0.18,-2.93,1.16,9.28,0.97,0.09,0.14,-0.20,12
727257,-2.88,1.12,9.30,-0.09,-0.02,0.02,32.94,1.56,-17.62,0.04,-0.01,0.02,-2.92,1.12,9.29,0.97,0.09,0.14,-0.20,12
727297,-3.04,1.04,9.42,-0.06,-0.02,0.05,33.00,1.31,-17.19,-0.12,-0.07,0.12,-2.91,1.11,9.30,0.97,0.09,0.14,-0.20,12
727337,-2.96,1.16,9.23,-0.10,-0.03,0.06,32.56,1.50,-17.25,-0.06,0.07,-0.08,-2.90,1.09,9.30,0.97,0.08,0.14,-0.20,12
727377,-2.96,1.08,9.34,-0.06,-0.04,0.10,32.12,1.69,-14.81,-0.07,0.01,0.03,-2.89,1.07,9.31,0.97,0.08,0.13,-0.19,12
727417,-2.88,1.04,9.38,-0.06,-0.02,0.08,31.62,2.06,-18.12,-0.02,-0.02,0.06,-2.87,1.06,9.32,0.97,0.08,0.13,-0.19,12
727458,-2.69,1.04,9.41,-0.02,0.04,0.03,30.69,0.81,-17.44,0.18,-0.01,0.10,-2.88,1.05,9.32,0.97,0.08,0.13,-0.19,12
727498,-2.77,1.04,9.41,-0.01,0.08,0.00,30.69,0.81,-17.44,0.13,-0.01,0.11,-2.90,1.05,9.31,0.97,0.08,0.14,-0.19,12
727538,-2.84,1.08,9.27,-0.04,0.07,-0.03,33.69,1.88,-16.06,0.04,-0.02,-0.10,-2.88,1.09,9.37,0.97,0.08,0.14,-0.19,12
727578,-2.92,0.96,9.41,0.01,0.10,-0.03,32.50,2.12,-18.00,-0.01,-0.12,0.06,-2.91,1.09,9.36,0.97,0.08,0.14,-0.19,12
727618,-2.96,0.93,9.49,0.07,0.11,-0.01,34.00,1.94,-17.12,-0.00,-0.17,0.14,-2.95,1.09,9.35,0.97,0.08,0.14,-0.19,12
727658,-3.11,1.04,9.15,0.03,0.08,0.01,34.00,1.94,-17.12,-0.12,-0.05,-0.20,-2.99,1.09,9.34,0.97,0.08,0.14,-0.19,12
727698,-3.19,1.08,9.11,-0.05,0.04,0.02,33.44,3.25,-16.12,-0.16,0.00,-0.21,-3.02,1.08,9.33,0.97,0.08,0.14,-0.19,12
727738,-3.11,1.12,9.03,-0.15,-0.02,-0.04,33.94,2.25,-17.88,-0.07,0.08,-0.27,-3.04,1.04,9.30,0.97,0.08,0.14,-0.19,12
727778,-3.15,1.00,9.19,-0.07,-0.06,0.02,32.06,1.81,-17.75,-0.11,0.00,-0.10,-3.04,1.00,9.29,0.97,0.08,0.14,-0.19,12
727818,-3.04,0.96,9.19,-0.13,-0.09,0.03,32.19,1.75,-16.94,-0.01,-0.00,-0.10,-3.02,0.97,9.29,0.97,0.08,0.14,-0.19,12
727858,-2.96,1.00,9.31,-0.18,-0.05,0.04,34.25,1.31,-15.25,0.05,0.09,0.01,-3.01,0.91,9.30,0.97,0.07,0.14,-0.19,12
727898,-2.84,1.00,9.34,-0.24,-0.06,-0.03,33.19,2.44,-16.88,0.14,0.16,0.03,-2.98,0.84,9.31,0.97,0.07,0.14,-0.19,12
727938,-2.77,0.81,9.34,-0.30,-0.03,-0.09,31.12,2.38,-18.62,0.21,0.08,0.03,-2.98,0.73,9.31,0.97,0.07,0.14,-0.19,12
727978,-2.92,0.50,9.61,-0.18,0.02,-0.05,31.94,3.19,-17.06,0.05,-0.12,0.29,-2.98,0.62,9.32,0.97,0.06,0.14,-0.19,12
728018,-2.84,0.54,9.50,-0.07,0.07,-0.01,34.00,3.00,-14.94,0.15,-0.03,0.18,-2.99,0.57,9.32,0.97,0.06,0.14,-0.19,12
728058,-2.80,0.54,9.45,-0.07,0.19,-0.02,33.25,3.62,-17.31,0.23,0.02,0.14,-3.03,0.52,9.31,0.97,0.06,0.15,-0.19,12
728098,-2.84,0.39,9.61,-0.03,0.29,-0.09,33.69,3.12,-17.19,0.28,-0.13,0.33,-3.12,0.52,9.28,0.97,0.06,0.15,-0.19,12
728138,-3.15,0.39,9.53,0.03,0.28,-0.11,33.44,3.25,-16.12,0.09,-0.10,0.29,-3.24,0.49,9.24,0.97,0.06,0.16,-0.19,12
