timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z
6146802,0.32,9.68,-0.06,-0.0,0.04,-0.01,-11.12,-13.06,2.25,0.03,0.02,-0.2,0.1,9.59,0.26,0.39,0.38,-0.58,-0.6
6146842,0.25,9.61,0.02,-0.11,0.02,-0.1,-11.88,-11.38,-0.38,0.25,0.09,-0.35,0.07,9.59,0.29,0.39,0.38,-0.58,-0.6
6146882,0.21,9.65,0.4,-0.05,-0.03,-0.07,-12.19,-10.44,-1.19,0.16,0.06,0.09,0.05,9.59,0.31,0.39,0.38,-0.58,-0.6
6146924,0.13,9.61,0.06,-0.03,0.0,-0.12,-11.5,-12.0,0.31,0.28,0.12,0.04,0.01,9.6,0.33,0.39,0.38,-0.58,-0.61
6146962,-0.18,9.57,0.36,-0.1,-0.03,-0.14,-11.69,-13.88,1.69,0.18,0.02,-0.29,-0.05,9.59,0.35,0.39,0.38,-0.58,-0.61
6147002,-0.1,9.65,0.36,0.03,-0.02,-0.02,-11.5,-12.62,1.0,-0.11,-0.02,0.01,-0.06,9.59,0.35,0.39,0.38,-0.58,-0.61
6147042,0.05,9.65,0.21,-0.03,0.02,-0.1,-11.25,-12.25,-0.12,0.14,0.05,-0.14,-0.09,9.59,0.35,0.39,0.38,-0.58,-0.61
6147084,-0.4,9.65,0.44,-0.05,0.01,-0.08,-11.88,-12.94,-1.75,-0.12,0.02,-0.12,-0.12,9.59,0.37,0.39,0.38,-0.58,-0.61
6147123,-0.1,9.72,0.17,0.04,0.01,0.07,-10.81,-12.5,2.69,-0.29,0.05,0.08,-0.11,9.59,0.36,0.39,0.38,-0.58,-0.61
6147163,0.13,9.68,0.32,-0.05,0.02,-0.02,-11.25,-12.44,-0.75,0.0,0.13,-0.2,-0.1,9.59,0.37,0.39,0.38,-0.58,-0.61
